,ts_code_x,trade_date,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,ts_code_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
79,300166.SZ,20221221,8.03,8.06,7.84,7.88,7.99,-0.11000000000000032,-1.3767,135239.73,107260.118,300166.SZ,150.0245,150.585,146.4747,147.222,149.2772,-2.055199999999985,-1.3768,135239.73,107260.118
80,300166.SZ,20221220,8.26,8.31,7.97,7.99,8.07,-0.08000000000000007,-0.9913,189373.39,153219.335,300166.SZ,154.3216,155.2557,148.9035,149.2772,150.7718,-1.4946000000000197,-0.9913,189373.39,153219.335
81,300166.SZ,20221219,8.2,8.28,8.01,8.07,8.2,-0.129999999999999,-1.5854,131205.05,106753.38,300166.SZ,153.2006,154.6952,149.6508,150.7718,153.2006,-2.4287999999999954,-1.5854,131205.05,106753.38
82,300166.SZ,20221216,8.5,8.5,8.18,8.2,8.54,-0.33999999999999986,-3.9813,256743.92,212502.21,300166.SZ,158.8055,158.8055,152.8269,153.2006,159.5528,-6.352199999999982,-3.9813,256743.92,212502.21
83,300166.SZ,20221215,8.43,8.71,8.39,8.54,8.45,0.08999999999999986,1.0651,194435.77,167028.944,300166.SZ,157.4977,162.7289,156.7504,159.5528,157.8713,1.6814999999999998,1.0651,194435.77,167028.944
84,300166.SZ,20221214,8.43,8.54,8.38,8.45,8.41,0.03999999999999915,0.4756,131279.0,111119.516,300166.SZ,157.4977,159.5528,156.5635,157.8713,157.124,0.7472999999999956,0.4756,131279.0,111119.516
85,300166.SZ,20221213,8.67,8.74,8.4,8.41,8.7,-0.28999999999999915,-3.3333,218311.84,185992.571,300166.SZ,161.9816,163.2894,156.9372,157.124,162.5421,-5.41810000000001,-3.3334,218311.84,185992.571
86,300166.SZ,20221212,8.61,8.76,8.53,8.7,8.6,0.09999999999999964,1.1628,231039.56,200033.716,300166.SZ,160.8606,163.6631,159.366,162.5421,160.6738,1.868300000000005,1.1628,231039.56,200033.716
87,300166.SZ,20221209,8.72,8.73,8.58,8.6,8.7,-0.09999999999999964,-1.1494,253726.5,219660.977,300166.SZ,162.9158,163.1026,160.3001,160.6738,162.5421,-1.868300000000005,-1.1494,253726.5,219660.977
88,300166.SZ,20221208,8.82,8.85,8.6,8.7,8.83,-0.13000000000000078,-1.4723,218183.82,190079.021,300166.SZ,164.7841,165.3445,160.6738,162.5421,164.9709,-2.4287999999999954,-1.4723,218183.82,190079.021
89,300166.SZ,20221207,8.95,8.97,8.81,8.83,8.96,-0.13000000000000078,-1.4509,205131.82,181701.691,300166.SZ,167.2128,167.5865,164.5972,164.9709,167.3997,-2.4287999999999954,-1.4509,205131.82,181701.691
90,300166.SZ,20221206,8.97,9.01,8.82,8.96,8.95,0.010000000000001563,0.1117,261619.59,233682.452,300166.SZ,167.5865,168.3338,164.7841,167.3997,167.2128,0.1869000000000085,0.1118,261619.59,233682.452
91,300166.SZ,20221205,8.98,9.03,8.88,8.95,8.92,0.02999999999999936,0.3363,313383.67,280267.736,300166.SZ,167.7733,168.7075,165.905,167.2128,166.6524,0.5603999999999871,0.3363,313383.67,280267.736
92,300166.SZ,20221202,8.52,9.19,8.52,8.92,8.56,0.35999999999999943,4.2056,626558.96,559615.585,300166.SZ,159.1792,171.6968,159.1792,166.6524,159.9265,6.725899999999996,4.2056,626558.96,559615.585
93,300166.SZ,20221201,8.42,8.61,8.41,8.56,8.36,0.20000000000000107,2.3923,264626.51,225585.106,300166.SZ,157.3109,160.8606,157.124,159.9265,156.1899,3.73660000000001,2.3923,264626.51,225585.106
94,300166.SZ,20221130,8.47,8.48,8.33,8.36,8.48,-0.120000000000001,-1.4151,180305.11,151350.175,300166.SZ,158.245,158.4318,155.6294,156.1899,158.4318,-2.2419000000000153,-1.4151,180305.11,151350.175
95,300166.SZ,20221129,8.35,8.51,8.32,8.48,8.35,0.13000000000000078,1.5569,185409.57,156402.035,300166.SZ,156.0031,158.9923,155.4426,158.4318,156.0031,2.4287000000000205,1.5568,185409.57,156402.035
96,300166.SZ,20221128,8.33,8.49,8.28,8.35,8.45,-0.09999999999999964,-1.1834,178012.66,149031.822,300166.SZ,155.6294,158.6187,154.6952,156.0031,157.8713,-1.8682000000000016,-1.1834,178012.66,149031.822
97,300166.SZ,20221125,8.6,8.65,8.42,8.45,8.62,-0.16999999999999993,-1.9722,267070.87,227291.739,300166.SZ,160.6738,161.608,157.3109,157.8713,161.0475,-3.176200000000023,-1.9722,267070.87,227291.739
98,300166.SZ,20221124,8.71,8.82,8.58,8.62,8.68,-0.0600000000000005,-0.6912,267043.41,231631.32,300166.SZ,162.7289,164.7841,160.3001,161.0475,162.1684,-1.1208999999999776,-0.6912,267043.41,231631.32
99,300166.SZ,20221123,9.0,9.13,8.56,8.68,8.95,-0.2699999999999996,-3.0168,494106.21,432741.619,300166.SZ,168.147,170.5758,159.9265,162.1684,167.2128,-5.044399999999996,-3.0168,494106.21,432741.619
100,300166.SZ,20221122,8.9,9.18,8.8,8.95,8.94,0.009999999999999787,0.1119,462290.98,414516.816,300166.SZ,166.2787,171.5099,164.4104,167.2128,167.026,0.18679999999997676,0.1118,462290.98,414516.816
101,300166.SZ,20221121,8.98,9.12,8.78,8.94,9.09,-0.15000000000000036,-1.6502,407402.72,362290.265,300166.SZ,167.7733,170.389,164.0367,167.026,169.8285,-2.8024999999999807,-1.6502,407402.72,362290.265
102,300166.SZ,20221118,9.27,9.5,9.04,9.09,9.23,-0.14000000000000057,-1.5168,556588.42,516734.253,300166.SZ,173.1914,177.4885,168.8943,169.8285,172.4441,-2.6156000000000006,-1.5168,556588.42,516734.253
103,300166.SZ,20221117,9.25,9.28,8.98,9.23,9.16,0.07000000000000028,0.7642,392603.73,358002.038,300166.SZ,172.8177,173.3782,167.7733,172.4441,171.1363,1.307799999999986,0.7642,392603.73,358002.038
104,300166.SZ,20221116,9.12,9.35,9.06,9.16,9.12,0.040000000000000924,0.4386,477486.69,439829.343,300166.SZ,170.389,174.686,169.268,171.1363,170.389,0.7472999999999956,0.4386,477486.69,439829.343
105,300166.SZ,20221115,8.96,9.25,8.95,9.12,9.14,-0.02000000000000135,-0.2188,487678.94,445474.539,300166.SZ,167.3997,172.8177,167.2128,170.389,170.7626,-0.37359999999998195,-0.2188,487678.94,445474.539
106,300166.SZ,20221114,8.95,9.18,8.85,9.14,8.95,0.19000000000000128,2.1229,501658.97,452387.834,300166.SZ,167.2128,171.5099,165.3445,170.7626,167.2128,3.5498000000000047,2.1229,501658.97,452387.834
107,300166.SZ,20221111,9.28,9.62,8.95,8.95,9.22,-0.27000000000000135,-2.9284,869307.29,802342.23,300166.SZ,173.3782,179.7305,167.2128,167.2128,172.2573,-5.044499999999999,-2.9285,869307.29,802342.23
108,300166.SZ,20221110,8.66,9.49,8.64,9.22,8.72,0.5,5.7339,978304.11,897957.549,300166.SZ,161.7948,177.3017,161.4211,172.2573,162.9158,9.341499999999996,5.7339,978304.11,897957.549
109,300166.SZ,20221109,8.61,8.84,8.52,8.72,8.73,-0.009999999999999787,-0.1145,287144.72,249681.522,300166.SZ,160.8606,165.1577,159.1792,162.9158,163.1026,-0.18680000000000518,-0.1145,287144.72,249681.522
110,300166.SZ,20221108,8.67,8.74,8.51,8.73,8.63,0.09999999999999964,1.1587,290005.08,251464.94,300166.SZ,161.9816,163.2894,158.9923,163.1026,161.2343,1.868300000000005,1.1587,290005.08,251464.94
111,300166.SZ,20221107,8.68,8.86,8.54,8.63,8.75,-0.11999999999999922,-1.3714,348436.87,302350.986,300166.SZ,162.1684,165.5314,159.5528,161.2343,163.4762,-2.2419000000000153,-1.3714,348436.87,302350.986
112,300166.SZ,20221104,8.57,8.78,8.53,8.75,8.58,0.16999999999999993,1.9814,328919.42,284287.897,300166.SZ,160.1133,164.0367,159.366,163.4762,160.3001,3.1761000000000195,1.9813,328919.42,284287.897
113,300166.SZ,20221103,8.58,8.69,8.48,8.58,8.76,-0.17999999999999972,-2.0548,278869.0,239383.138,300166.SZ,160.3001,162.3553,158.4318,160.3001,163.6631,-3.3629999999999995,-2.0548,278869.0,239383.138
114,300166.SZ,20221102,8.8,8.87,8.63,8.76,8.76,0.0,0.0,355284.35,309893.764,300166.SZ,164.4104,165.7182,161.2343,163.6631,163.6631,0.0,0.0,355284.35,309893.764
115,300166.SZ,20221101,8.7,8.83,8.54,8.76,8.73,0.02999999999999936,0.3436,520488.74,452104.254,300166.SZ,162.5421,164.9709,159.5528,163.6631,163.1026,0.5604999999999905,0.3436,520488.74,452104.254
116,300166.SZ,20221031,8.43,8.85,8.39,8.73,8.23,0.5,6.0753,633442.94,546407.652,300166.SZ,157.4977,165.3445,156.7504,163.1026,153.7611,9.341499999999996,6.0753,633442.94,546407.652
117,300166.SZ,20221028,8.38,8.53,8.18,8.23,8.44,-0.20999999999999908,-2.4882,347078.2,290361.323,300166.SZ,156.5635,159.366,152.8269,153.7611,157.6845,-3.923400000000015,-2.4881,347078.2,290361.323
